1586,66,1.040957782,24.6567164179,1521,69,1,5584,70,1555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0012602394,0.0298507463,1,210,210,29820,29820,1
1586,66,1.040957782,24.6567164179,1521,69,1,5584,70,1555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0012602394,0.0298507463,1,210,210,29820,29820,1
1295,82,1.0625,16.5903614458,1214,92,5,7880,350,1269,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0015432099,0.0240963855,1,222,222,31524,31524,1
1294,206,1.1583011583,7.2463768116,1089,225,12,16808,840,1273,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0015444015,0.0096618357,1,230,230,32660,32660,1
1926,206,1.1063829787,10.2995169082,1721,225,12,16808,840,1874,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0010378827,0.0096618357,1,230,230,32660,32660,1
1219,0,0.9991803279,0,1219,0,0,0,0,1198,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0016393443,0,1,242,242,34364,34364,1
1113,55,1.0484739677,20.8571428571,1059,57,0,4882,0,1098,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0017953321,0.0357142857,1,250,250,35500,35500,1
1715,58,1.0332167832,30.0508474576,1658,57,0,4882,0,1671,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0011655012,0.0338983051,1,250,250,35500,35500,1
1143,20,1.0166083916,55.380952381,1124,4,0,236,0,1116,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0017482517,0.0952380952,1,261,261,37062,37062,1
1805,63,1.0343300111,29.1875,1743,4,0,236,0,1749,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0011074197,0.03125,1,261,261,37062,37062,1
1771,79,1.0440180587,23.125,1690,74,5,12286,350,1712,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0011286682,0.025,1,269,269,38198,38198,1
1291,140,1.1075851393,10.1489361702,1152,159,15,21737,1050,1274,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0015479876,0.0141843972,1,281,281,39902,39902,1
1916,140,1.0725091288,14.5815602837,1777,159,15,21737,1050,1857,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0010432968,0.0141843972,1,281,281,39902,39902,1
