450,419,1.2970149254,2.0543735225,4,381,64,47078,4480,450,1,0,1,213,0,0.3179104478,0.5035460993,1,10512,0,18,0,1,102,74,0,1,7,4,0.0164179104,0.0260047281,3,304,2261,316768,2821828,0
735,704,1.3398510242,2.0296191819,4,381,64,47078,4480,680,1,0,1,332,0,0.3091247672,0.4682651622,2,10512,0,18,0,2,136,138,1,0,7,5,0.0111731844,0.0169252468,3,304,2261,316768,2821828,0
745,716,1.5,2.0263522885,4,608,107,117774,7490,512,1,0,1,222,0,0.227926078,0.3079056865,2,32003,0,52,0,2,108,88,1,0,7,5,0.0123203285,0.0166435506,3,319,2377,332398,2959748,0
851,822,1.4897595726,2.022974607,4,608,107,117774,7490,618,1,0,1,265,0,0.2359750668,0.3204353083,2,32003,0,52,0,2,130,102,0,1,7,5,0.0106856634,0.0145102781,3,319,2377,332398,2959748,0
1109,1079,1.58435916,2.0184501845,4,608,107,117774,7490,876,1,0,1,265,0,0.1918899348,0.2444649446,2,32003,0,52,0,2,125,113,0,1,7,5,0.0086893555,0.0110701107,3,319,2377,332398,2959748,0
867,606,1.3342391304,2.410801964,4,1066,176,162285,12320,652,1,0,1,230,0,0.2083333333,0.3764320786,2,7352,0,10,0,2,119,80,0,1,7,5,0.0108695652,0.0196399345,3,338,2532,352196,3143386,0
966,705,1.3890274314,2.3535211268,4,1066,176,162285,12320,694,1,0,1,230,0,0.1911886949,0.323943662,2,7352,0,10,0,2,122,83,0,1,7,5,0.0099750623,0.0169014085,3,338,2532,352196,3143386,0
447,327,1.1517857143,2.3313253012,4,584,136,111042,9520,447,1,0,1,218,0,0.3244047619,0.656626506,2,17158,0,62,0,2,93,96,1,0,7,5,0.0178571429,0.0361445783,3,355,2673,369910,3304708,0
689,579,1.3873085339,2.1712328767,4,584,136,111042,9520,657,1,0,1,218,0,0.238512035,0.3732876712,2,17158,0,62,0,2,114,92,0,1,7,5,0.0131291028,0.0205479452,3,355,2673,369910,3304708,0
809,699,1.3709090909,2.1420454545,4,584,136,111042,9520,679,1,0,1,284,0,0.2581818182,0.4034090909,2,17158,0,62,0,2,131,120,1,0,7,5,0.0109090909,0.0170454545,3,355,2673,369910,3304708,0
690,315,1.253117207,3.140625,4,661,81,74580,5670,618,1,0,1,105,0,0.1309226933,0.328125,2,30217,0,40,0,2,59,44,1,0,7,5,0.0149625935,0.0375,3,376,2845,391792,3503460,0
811,436,1.3510292524,2.8276643991,4,1042,128,132661,8960,739,1,0,1,105,0,0.11375948,0.2380952381,2,30217,0,40,0,2,63,40,1,0,7,5,0.0130010834,0.0272108844,3,384,2901,400128,3573556,0
498,372,1.3181818182,2.3076923077,4,697,80,90460,5600,486,1,0,1,155,0,0.2348484848,0.4111405836,2,0,0,0,0,2,83,48,0,1,7,5,0.0181818182,0.0318302387,3,389,2849,405338,3570338,0
620,494,1.2364039956,2.2324649299,4,797,89,99633,6230,560,1,0,1,274,0,0.3041065483,0.5490981964,2,23768,0,35,0,2,130,82,0,1,7,5,0.013318535,0.0240480962,3,397,2919,413674,3646342,0
436,363,1.0513157895,2.1711956522,4,388,42,39939,2940,376,1,0,1,317,0,0.4171052632,0.8614130435,2,30712,0,46,0,2,126,89,0,1,7,5,0.0157894737,0.0326086957,3,397,2919,413674,3646342,0
239,225,1.0969267139,2.0262008734,3,257,16,27685,1120,217,1,0,1,183,0,0.4326241135,0.7991266376,2,34535,0,72,0,2,71,39,0,1,1,4,0.011820331,0.0218340611,1,409,3008,426178,3760590,0
439,425,1.3211009174,2.0093023256,4,257,16,27685,1120,307,1,0,1,208,0,0.3180428135,0.4837209302,2,34535,0,72,0,2,90,79,1,0,7,5,0.0183486239,0.0279069767,3,409,3008,426178,3760590,0
586,415,1.3731138546,2.3833333333,4,752,119,128121,8330,455,1,0,1,136,0,0.1865569273,0.3238095238,2,35523,0,73,0,2,73,48,1,0,7,5,0.0164609053,0.0285714286,3,417,3069,434514,3833636,0
462,271,1.1190839695,2.6557971014,4,555,106,108542,7420,319,1,0,1,186,0,0.2839694656,0.6739130435,2,988,0,1,0,2,85,61,0,1,7,5,0.0183206107,0.0434782609,3,422,3091,439724,3870154,0
258,258,1.2112676056,1.9619771863,4,272,25,25995,1750,200,1,0,1,161,0,0.3779342723,0.6121673004,2,40154,0,53,0,2,65,64,0,1,7,5,0.0281690141,0.0456273764,3,430,3162,448060,3948295,0
354,292,1.4166666667,2.1750841751,4,340,48,43807,3360,295,1,0,1,95,0,0.2083333333,0.3198653199,2,40154,0,53,0,2,48,42,0,1,7,5,0.0263157895,0.0404040404,3,437,3217,455354,4013169,0
378,378,1.2233009709,1.9738903394,3,270,65,36662,4550,378,1,0,1,233,0,0.3770226537,0.6083550914,2,7532,0,14,0,2,92,106,0,1,7,5,0.0194174757,0.0313315927,3,442,3264,460564,4063555,0
722,649,1.5849710983,2.0963302752,4,825,137,96967,9590,625,1,0,1,141,0,0.1630057803,0.2155963303,1,9146,0,17,0,1,61,79,1,0,2,5,0.0080924855,0.0107033639,2,450,3326,468900,4141371,0
790,550,1.6770963705,2.4231464738,4,680,98,81787,6860,675,1,0,1,2,0,0.0025031289,0.0036166365,1,1614,0,3,0,1,1,2,1,0,7,3,0.0125156446,0.0180831826,3,455,3323,474110,4164070,0
945,705,1.6417910448,2.323943662,4,680,98,81787,6860,799,1,0,1,53,0,0.0527363184,0.0746478873,2,1614,0,3,0,2,35,20,0,1,7,5,0.0119402985,0.0169014085,3,455,3323,474110,4164070,0
517,504,1.7756521739,2.0058939096,4,487,46,41300,3220,431,1,0,1,51,0,0.0886956522,0.1001964637,2,11700,0,20,0,2,32,21,0,1,7,5,0.0208695652,0.0235756385,3,465,3403,484530,4256640,0
180,156,1.1162790698,2.1,2,232,33,36706,2310,180,1,0,1,114,0,0.3787375415,0.7125,1,38400,0,48,0,1,54,27,0,1,7,4,0.0365448505,0.06875,3,476,3482,495992,4354202,0
339,315,1.1762589928,2.04375,3,232,33,36706,2310,313,1,0,1,210,0,0.3776978417,0.65625,2,38400,0,48,0,2,89,112,1,0,7,5,0.0215827338,0.0375,3,476,3482,495992,4354202,0
523,432,1.4169139466,2.1853546911,4,678,138,87299,9660,443,1,0,1,144,0,0.2136498516,0.3295194508,2,80343,0,89,0,2,84,56,1,0,7,5,0.0178041543,0.0274599542,3,485,3556,505370,4443730,0
658,639,1.4605855856,2.0139751553,4,680,180,111123,12600,483,1,0,1,223,0,0.2511261261,0.3462732919,2,41943,0,41,0,2,77,119,1,0,7,5,0.0135135135,0.0186335404,3,490,3579,510580,4481410,0
478,418,1.315712188,2.1182033097,4,989,339,250487,23730,375,1,0,1,196,0,0.2878120411,0.463356974,2,26051,0,32,0,2,82,88,1,0,7,5,0.0176211454,0.0283687943,3,498,3646,518916,4556532,0
595,395,1.3342318059,2.475,4,948,323,223039,22610,471,1,0,1,140,0,0.1886792453,0.35,2,26564,0,35,0,2,63,61,0,1,7,5,0.0161725067,0.03,3,503,3687,524126,4601536,0
484,443,1.5246710526,2.0691964286,4,672,106,134457,7420,390,1,0,1,117,0,0.1924342105,0.2611607143,2,3454,0,9,0,2,47,61,0,1,7,5,0.0197368421,0.0267857143,3,511,3755,532462,4676174,0
497,365,1.6576923077,2.3297297297,2,682,78,133727,5460,426,1,0,1,16,0,0.0307692308,0.0432432432,2,2941,0,6,0,2,14,4,0,1,7,5,0.0230769231,0.0324324324,3,516,3790,537672,4719984,0
728,455,1.5089285714,2.5717391304,4,927,98,154567,6860,519,1,0,1,49,0,0.0625,0.1065217391,2,2941,0,6,0,2,28,23,0,1,7,5,0.0153061224,0.0260869565,3,521,3825,542882,4763794,0
930,684,1.4046997389,2.3425253991,4,927,98,154567,6860,721,1,0,1,212,0,0.1845082681,0.3076923077,2,2941,0,6,0,2,102,95,0,1,7,5,0.0104438642,0.0174165457,3,521,3825,542882,4763794,0
558,483,1.1241900648,2.1331967213,3,491,112,87590,7840,526,1,0,1,361,0,0.3898488121,0.7397540984,2,40207,0,44,0,2,146,133,0,1,7,5,0.0129589633,0.0245901639,3,531,3917,553302,4867166,0
749,673,1.2730528201,2.0973451327,4,491,112,87590,7840,717,1,0,1,361,0,0.3231871083,0.5324483776,2,40207,0,44,0,2,151,150,0,1,7,5,0.0107430618,0.017699115,3,531,3917,553302,4867166,0
922,846,1.2848837209,2.0775558167,4,491,112,87590,7840,849,1,0,1,447,0,0.3248546512,0.5252643948,2,40207,0,44,0,2,183,192,0,1,7,5,0.0087209302,0.0141010576,3,531,3917,553302,4867166,0
709,430,1.2855530474,2.6183908046,4,767,140,101652,9800,599,1,0,1,170,0,0.1918735892,0.3908045977,2,15212,0,32,0,2,93,68,0,1,7,5,0.0135440181,0.0275862069,3,552,4077,575184,5058397,0
802,306,1.0592734226,3.5627009646,4,942,173,134832,12110,692,1,0,1,237,0,0.2265774379,0.7620578778,2,29324,0,64,0,2,153,51,0,1,7,5,0.0114722753,0.038585209,3,560,4139,583520,5131307,0
960,464,1.0540340489,3.0362473348,4,942,173,134832,12110,850,1,0,1,384,0,0.2842339008,0.8187633262,2,29324,0,64,0,2,213,94,0,1,7,5,0.0088823094,0.0255863539,3,560,4139,583520,5131307,0
311,273,1.0465949821,2.1007194245,4,375,72,81280,5040,296,1,0,1,240,0,0.4301075269,0.8633093525,2,39002,0,45,0,2,96,102,1,0,7,5,0.0215053763,0.0431654676,3,573,4242,597066,5252293,0
483,280,1.0962643678,2.6771929825,4,716,166,120493,11620,431,1,0,1,206,0,0.2959770115,0.7228070175,2,139904,0,150,0,2,113,63,0,1,7,5,0.0172413793,0.0421052632,3,580,4309,604360,5328427,0
373,363,1.5494736842,2,4,446,120,53035,8400,335,1,0,1,95,0,0.2,0.2581521739,2,100902,0,105,0,2,46,49,0,1,7,5,0.0252631579,0.0326086957,3,585,4344,609570,5372237,0
510,374,1.2980910426,2.3324538259,4,639,157,94882,10990,475,1,0,1,164,0,0.2408223201,0.4327176781,2,100902,0,105,0,2,95,50,0,1,7,5,0.0176211454,0.0316622691,3,590,4379,614780,5416047,0
368,300,1.0261136713,2.1901639344,4,377,67,61856,4690,360,1,0,1,276,0,0.4239631336,0.9049180328,2,28826,0,101,0,2,126,93,1,0,7,5,0.0184331797,0.0393442623,3,595,4426,619990,5463499,0
345,292,1.6291560102,2.1447811448,3,655,161,139467,11270,337,1,0,1,45,0,0.1150895141,0.1515151515,2,28826,0,101,0,2,23,24,1,0,1,5,0.0153452685,0.0202020202,1,605,4493,630410,5547489,0
461,436,1.3269230769,2.0340136054,4,756,182,143000,12740,364,1,0,1,208,0,0.3076923077,0.4716553288,2,40008,0,51,0,2,87,101,1,0,7,5,0.0177514793,0.0272108844,3,609,4539,634578,5594487,0
450,327,1.1684210526,2.3403614458,4,577,88,70075,6160,361,1,0,1,208,0,0.3127819549,0.6265060241,2,40008,0,51,0,2,91,87,1,0,7,5,0.0180451128,0.0361445783,3,614,4574,639788,5638297,0
173,173,1.3056603774,1.9438202247,2,178,19,16388,1330,173,1,0,1,85,0,0.320754717,0.4775280899,2,4968,0,12,0,2,32,42,1,0,7,5,0.0452830189,0.0674157303,3,619,4609,644998,5682107,0
230,230,1.2777777778,1.9574468085,4,97,10,5851,700,221,1,0,1,123,0,0.3416666667,0.5234042553,2,43915,0,59,0,2,51,52,0,1,7,5,0.0333333333,0.0510638298,3,627,4677,653334,5759283,0
282,262,1.4315789474,2.0374531835,4,346,50,42898,3500,273,1,0,1,91,0,0.2394736842,0.34082397,2,43915,0,59,0,2,39,37,0,1,7,5,0.0315789474,0.0449438202,3,632,4712,658544,5803093,0
474,427,1.1933774834,2.0856481481,4,546,81,84091,5670,370,1,0,1,274,0,0.3629139073,0.6342592593,2,43915,0,59,0,2,97,116,1,0,7,5,0.0158940397,0.0277777778,3,637,4747,663754,5846903,0
480,279,1.0383036936,2.6725352113,4,527,79,82452,5530,368,1,0,1,244,0,0.3337893297,0.8591549296,2,28095,0,47,0,2,118,69,0,1,7,5,0.0164158687,0.0422535211,3,642,4794,668964,5897415,0
301,301,0.9362363919,1.9673202614,2,101,17,24214,1190,195,1,0,1,335,0,0.5209953344,1.0947712418,2,47967,0,71,0,2,102,101,1,0,7,5,0.0186625194,0.0392156863,3,647,4835,674174,5944765,0
521,481,1.6187399031,2.0617283951,4,353,35,46004,2450,314,1,0,1,91,0,0.1470113086,0.1872427984,2,27057,0,39,0,2,44,44,0,1,7,5,0.0193861066,0.024691358,3,655,4897,682510,6017903,0
822,788,1.75,2.0302648172,4,353,35,46004,2450,557,1,0,1,91,0,0.0989130435,0.1147540984,2,27057,0,39,0,2,44,49,0,1,7,5,0.0130434783,0.0151324086,3,655,4897,682510,6017903,0
608,421,1.1965116279,2.4154929577,4,748,141,129576,9870,455,1,0,1,245,0,0.2848837209,0.5751173709,2,78454,0,158,0,2,122,95,1,0,7,5,0.0139534884,0.0281690141,3,666,4992,693972,6128191,0
792,359,1.2456709957,3.1620879121,4,1072,202,195517,14140,600,1,0,1,125,0,0.1352813853,0.3434065934,2,98234,0,201,0,2,77,41,0,1,7,5,0.012987013,0.032967033,3,675,5061,703350,6209977,0
936,503,1.2700794351,2.8326771654,4,1072,202,195517,14140,669,1,0,1,190,0,0.1676963813,0.374015748,2,98234,0,201,0,2,101,68,0,1,7,5,0.0105913504,0.0236220472,3,675,5061,703350,6209977,0
374,306,1.5246636771,2.1935483871,4,429,64,47860,4480,374,1,0,1,65,0,0.1457399103,0.2096774194,1,1331,0,11,0,1,35,31,0,1,7,4,0.0246636771,0.035483871,3,687,5065,715854,6272682,0
661,593,1.4857819905,2.0969899666,4,429,64,47860,4480,579,1,0,1,176,0,0.2085308057,0.2943143813,2,1331,0,11,0,2,89,76,0,1,7,5,0.0142180095,0.0200668896,3,687,5065,715854,6272682,0
1058,732,1.5105485232,2.4287652646,4,1183,149,141809,10430,738,1,0,1,120,0,0.1012658228,0.1628222524,2,17648,0,48,0,2,67,52,1,0,7,5,0.0101265823,0.0162822252,3,700,5166,729400,6394667,0
702,674,1.5852534562,2.0265095729,4,775,92,96084,6440,526,1,0,1,159,0,0.1831797235,0.234167894,2,16317,0,37,0,2,69,80,1,0,7,5,0.0138248848,0.0176730486,3,700,5166,729400,6394667,0
132,132,0.7521367521,1.9270072993,4,72,3,7131,210,132,1,0,1,212,0,0.603988604,1.5474452555,2,11429,0,11,0,2,69,75,0,1,7,5,0.0341880342,0.0875912409,3,711,5156,740862,6451627,0
332,332,1.2050816697,1.9703264095,4,72,3,7131,210,267,1,0,1,212,0,0.3847549909,0.6290801187,2,11429,0,11,0,2,98,81,0,1,7,5,0.0217785844,0.0356083086,3,711,5156,740862,6451627,0
430,365,1.24024961,2.1486486486,4,432,36,37459,2520,354,1,0,1,204,0,0.3182527301,0.5513513514,2,24720,0,84,0,2,108,64,0,1,7,5,0.0187207488,0.0324324324,3,721,5237,751282,6541556,0
159,159,1.0529801325,1.9390243902,3,179,12,15307,840,159,1,0,1,136,0,0.4503311258,0.8292682927,2,13687,0,19,0,2,35,60,1,0,7,5,0.0397350993,0.0731707317,3,731,5319,761702,6636256,0
271,271,1.309178744,1.9637681159,4,179,12,15307,840,271,1,0,1,136,0,0.3285024155,0.4927536232,2,13687,0,19,0,2,51,84,1,0,7,5,0.0289855072,0.0434782609,3,731,5319,761702,6636256,0
285,272,1.1007905138,2.0108303249,3,285,27,41239,1890,285,1,0,1,214,0,0.4229249012,0.7725631769,2,5172,0,6,0,2,88,104,1,0,7,5,0.023715415,0.0433212996,3,737,5356,767954,6691953,0
402,401,1.3989547038,1.9778325123,3,511,121,116290,8470,365,1,0,1,165,0,0.287456446,0.4064039409,2,5094,0,18,0,2,76,72,1,0,7,5,0.0209059233,0.0295566502,3,747,5408,778374,6770449,0
544,543,1.4359313078,1.9835766423,4,511,121,116290,8470,484,1,0,1,206,0,0.2721268164,0.3759124088,2,5094,0,18,0,2,90,81,1,0,7,5,0.0158520476,0.0218978102,3,747,5408,778374,6770449,0
626,493,1.4383033419,2.2469879518,4,759,151,141129,10570,511,1,0,1,145,0,0.1863753213,0.2911646586,2,12898,0,27,0,2,74,44,1,0,7,5,0.0154241645,0.0240963855,3,756,5482,787752,6854785,0
513,461,1.3914285714,2.0901287554,4,448,52,52685,3640,412,1,0,1,180,0,0.2571428571,0.3862660944,2,33238,0,47,0,2,78,54,0,1,7,5,0.0171428571,0.025751073,3,761,5523,792962,6902135,0
483,447,1.455399061,2.0575221239,4,269,60,32446,4200,450,1,0,1,149,0,0.2331768388,0.3296460177,2,51620,0,66,0,2,66,67,0,1,7,5,0.0187793427,0.0265486726,3,768,5584,800256,6970549,0
647,611,1.5666251557,2.0422077922,4,269,60,32446,4200,581,1,0,1,149,0,0.1855541719,0.2418831169,2,51620,0,66,0,2,68,66,0,1,7,5,0.0149439601,0.0194805195,3,768,5584,800256,6970549,0
488,308,1.0815217391,2.5431309904,3,633,114,79892,7980,429,1,0,1,241,0,0.3274456522,0.7699680511,2,0,0,0,0,2,142,82,1,0,7,5,0.0163043478,0.0383386581,3,781,5647,813802,7074522,0
553,232,0.884009009,3.3122362869,4,702,114,84555,7980,428,1,0,1,328,0,0.3693693694,1.3839662447,2,72048,0,81,0,2,182,75,0,1,7,5,0.0135135135,0.0506329114,3,788,5711,821096,7143456,0
267,267,1.0658682635,1.9632352941,4,262,30,66559,2100,261,1,0,1,227,0,0.4530938124,0.8345588235,2,72048,0,81,0,2,110,60,0,1,7,5,0.0239520958,0.0441176471,3,793,5746,826306,7187266,0
285,285,1.4921465969,1.9723183391,3,295,33,68716,2310,285,1,0,1,90,0,0.2356020942,0.3114186851,1,22869,0,33,0,1,65,4,0,1,7,4,0.0287958115,0.0380622837,3,801,5798,834642,7256252,0
385,289,1.0941558442,2.2925170068,3,312,23,22668,1610,373,1,0,1,224,0,0.3636363636,0.7619047619,2,45518,0,62,0,2,109,71,0,1,7,5,0.0194805195,0.0408163265,3,806,5839,839852,7303602,0
630,549,1.5291828794,2.1281588448,4,399,56,32004,3920,409,1,0,1,134,0,0.1738002594,0.2418772563,2,43219,0,63,0,2,75,53,0,1,7,5,0.0155642023,0.0216606498,3,813,5893,847146,7367886,0
716,635,1.3537074148,2.1109375,4,399,56,32004,3920,413,1,0,1,275,0,0.2755511022,0.4296875,2,43219,0,63,0,2,113,100,0,1,7,5,0.0120240481,0.01875,3,813,5893,847146,7367886,0
675,340,1.1404494382,2.9420289855,4,634,60,52141,4200,470,1,0,1,208,0,0.2337078652,0.6028985507,2,32536,0,35,0,2,114,65,1,0,7,5,0.0134831461,0.0347826087,3,825,5995,859650,7487830,0
870,535,1.2949308756,2.6018518519,4,634,60,52141,4200,563,1,0,1,208,0,0.1917050691,0.3851851852,2,32536,0,35,0,2,109,82,1,0,7,5,0.0110599078,0.0222222222,3,825,5995,859650,7487830,0
1218,883,1.3074051027,2.365990991,4,634,60,52141,4200,823,1,0,1,382,0,0.2377100187,0.4301801802,2,32536,0,35,0,2,177,149,0,1,7,5,0.0074673304,0.0135135135,3,825,5995,859650,7487830,0
863,585,1.4126829268,2.4542372881,4,1027,207,173140,14490,808,1,0,1,155,0,0.1512195122,0.2627118644,2,15722,0,57,0,2,81,70,0,1,7,5,0.0117073171,0.0203389831,3,846,6158,881532,7677468,0
969,691,1.4664310954,2.3850574713,4,1027,207,173140,14490,841,1,0,1,156,0,0.1378091873,0.224137931,2,15722,0,57,0,2,84,68,0,1,7,5,0.0106007067,0.0172413793,3,846,6158,881532,7677468,0
1169,891,1.540762902,2.2991071429,4,1042,213,174352,14910,871,1,0,1,161,0,0.1204188482,0.1796875,2,15849,0,58,0,2,86,73,0,1,7,5,0.0089753179,0.0133928571,3,846,6254,881532,7800988,0
612,447,1.5259365994,2.342920354,4,401,29,37707,2030,531,1,0,1,75,0,0.1080691643,0.1659292035,2,1651,0,13,0,2,46,29,1,0,7,5,0.0172910663,0.0265486726,3,861,6288,897162,7822298,0
400,372,1.4903474903,2.0477453581,4,543,118,68580,8260,381,1,0,1,111,0,0.2142857143,0.2944297082,2,3920,0,28,0,2,57,50,0,1,7,5,0.0231660232,0.0318302387,3,874,6338,910708,7915902,0
608,532,1.4960629921,2.1229050279,4,641,187,99100,13090,535,1,0,1,147,0,0.1929133858,0.2737430168,2,24640,0,56,0,2,72,65,0,1,7,5,0.0157480315,0.0223463687,3,879,6384,915918,7965308,0
815,696,1.3184991274,2.1554921541,4,856,246,132601,17220,597,1,0,1,324,0,0.2827225131,0.4621968616,2,34364,0,64,0,2,161,128,0,1,7,5,0.0104712042,0.0171184023,3,884,6425,921128,8011560,0
546,546,1.3684210526,1.9818511797,4,468,16,35852,1120,280,1,0,1,245,0,0.3070175439,0.444646098,2,58320,0,74,0,2,97,107,1,0,7,5,0.015037594,0.0217785844,3,894,6507,931548,8104622,0
558,558,1.1987110634,1.9822380107,4,468,16,35852,1120,292,1,0,1,366,0,0.3931256713,0.6500888099,2,58320,0,74,0,2,133,143,0,1,7,5,0.0128893663,0.0213143872,3,894,6507,931548,8104622,0
343,256,1.2771855011,2.2950191571,3,375,25,46353,1750,307,1,0,1,121,0,0.2579957356,0.4636015326,1,28050,0,85,0,1,80,30,0,1,5,5,0.0213219616,0.0383141762,2,906,6609,944052,8222640,0
352,265,0.9463190184,2.2851851852,3,375,25,46353,1750,316,1,0,1,293,0,0.4493865031,1.0851851852,2,28050,0,85,0,2,127,79,0,1,7,5,0.018404908,0.0444444444,3,906,6609,944052,8222640,0
621,312,1.150431566,2.9432176656,4,492,64,54343,4480,533,1,0,1,183,0,0.225647349,0.5772870662,2,76204,0,143,0,2,95,80,1,0,7,5,0.0147965475,0.0378548896,3,914,6677,952388,8299042,0
354,271,1.3412017167,2.2644927536,4,391,87,40678,6090,302,1,0,1,105,0,0.2253218884,0.3804347826,2,51146,0,80,0,2,40,57,1,0,7,5,0.025751073,0.0434782609,3,924,6753,962808,8387646,0
333,167,0.9960159363,2.9069767442,4,340,48,36252,3360,281,1,0,1,162,0,0.3227091633,0.9418604651,2,4832,0,30,0,2,95,48,0,1,7,5,0.0239043825,0.0697674419,3,929,6794,968018,8433004,0
482,439,1.4712460064,2.0743243243,4,312,44,40826,3080,477,1,0,1,137,0,0.2188498403,0.3085585586,2,14492,0,72,0,2,78,57,1,0,7,5,0.0191693291,0.027027027,3,934,6830,973228,8477072,0
